tweet_id,text,sentiment,likes,retweets
1004862,RT feels like a scam broken #terrible!!!,Negative,7,50
1004863,RT @USER4649 REALLY IMPRESSED FANTASTIC BRILLIANT BEAUTIFUL #LOVE #HAPPY,Positive,86,3
1004864,incredible service blessed love #blessed,Positive,10,2
1004865,complete waste disappointed #terrible,Negative,7,20
1004866,via no response at all garbage disappointed broken #disappointed #rant,Negative,31,22
1004867,avoid at all costs horrible #angry,Negative,68,13
1004868,couldn't be worse worst #neveragain,Negative,57,0
1004869,via @user9386 feeling great positive cheerful,Positive,18,15
1004870,RT nothing works disappointed trash #disappointed 😠😤💔,Negative,0,0
1004871,via @user2277 got the package today,Neutral,95,17
1004872,via typical product usual #info,Neutral,15,17
1004873,RT do not recommend pathetic #disappointed 😠😤💔,Negative,78,5
1004874,via @user3829 super helpful thrilled grateful awesome #success #amazing 😊😍🙌,Positive,1,40
1004875,via @user7308 highly recommend excellent fantastic,Positive,21,1
1004876,RT @user3187 really frustrated failed awful garbage #angry #disappointed,Negative,33,21
1004877,@user8719 what a disaster dreadful #frustrated #neveragain!!!,Negative,12,4
1004878,RT @USER2879 TOP NOTCH QUALITY AWESOME GREAT THRILLED #WINNING #BLESSED,Positive,13,71
1004879,so happy today perfect,Positive,10,12
1004880,RT totally worth it superb wonderful great,Positive,129,2
1004881,horrible service garbage #rant #neveragain 😠😤💔,Negative,176,44
1004882,this is wonderful blessed #positive,Positive,107,3
1004883,via @user6775 wasted my money pathetic failed garbage #avoid,Negative,50,21
1004884,RT @user5840 wondering if it works acceptable,Neutral,213,2
1004885,will update later standard basic #review,Neutral,72,6
1004886,feeling great excellent fantastic amazing,Positive,9,8
1004887,via grateful for everything blessed positive #positive,Positive,78,9
1004888,RT life is beautiful perfect great #grateful #love,Positive,38,79
1004889,RT @user2397 grateful for everything superb #happy #success,Positive,25,14
1004890,RT @user6760 average at best fair,Neutral,22,7
1004891,RT totally recommend perfect #joy #blessed 😊😍🙌,Positive,59,41
1004892,RT @user4503 couldn't be worse broken terrible #broken #rant,Negative,39,21
1004893,top notch quality perfect brilliant #blessed #joy 😊😍🙌,Positive,4,3
1004894,RT such a letdown nightmare awful ruined #neveragain #scam,Negative,34,0
1004895,via absolute garbage hate failed,Negative,14,10
1004896,RT @user7433 amazing experience cheerful perfect #bestday,Positive,0,4
1004897,via @user6940 reading the manual mediocre,Neutral,36,12
1004898,@user5850 top notch quality beautiful delighted #winning,Positive,130,15
1004899,RT @USER3331 GRATEFUL FOR EVERYTHING PERFECT BLESSED #HAPPY,Positive,26,39
1004900,RT @user1879 outstanding performance cheerful blessed positive,Positive,76,3
1004901,RT extremely poor quality ruined useless hate #angry #frustrated,Negative,7,16
1004902,best day ever incredible amazing #success #happy,Positive,41,23
1004903,highly recommend incredible delighted #happy,Positive,67,14
1004904,RT pure joy joy perfect #grateful #bestday!!!,Positive,214,11
1004905,RT wondering if it works 🤔😐,Neutral,6,26
1004906,via so excited brilliant incredible #grateful #bestday,Positive,14,22
1004907,RT pathetic excuse angry dreadful 😠😤💔,Negative,157,17
1004908,RT so far so good I think ordinary usual #justgot,Neutral,45,9
1004909,RT @user5671 complete waste waste disappointed #scam 😠😤💔,Negative,22,6
1004910,via @user9239 really impressed superb,Positive,50,20
1004911,via avoid at all costs waste #rant #avoid 😠😤💔,Negative,56,3
1004912,VIA HAVEN'T TRIED IT YET TYPICAL #FEEDBACK 🤔😐,Neutral,34,23
1004913,via totally worth it grateful,Positive,32,11
1004914,RT @USER6726 NEITHER GOOD NOR BAD TYPICAL ADEQUATE #JUSTGOT,Neutral,73,16
1004915,outstanding performance delighted #joy #winning,Positive,26,33
1004916,@user6878 so happy today cheerful wonderful #blessed #amazing 😊😍🙌,Positive,8,81
1004917,RT extremely poor quality ruined angry #fail #terrible 😠😤💔!!!,Negative,6,0
1004918,via such a letdown garbage trash failed,Negative,110,4
1004919,RT awesome vibes brilliant #joy,Positive,65,24
1004920,RT life is beautiful thrilled superb joy,Positive,97,71
1004921,via still broken dreadful horrible angry 😠😤💔,Negative,17,18
1004922,via comparing different options regular #checking 🤔😐,Neutral,6,7
1004923,@user7867 exceeded my expectations grateful incredible #bestday #success,Positive,94,6
1004924,via so excited great awesome,Positive,44,10
1004925,via any thoughts on this standard #update,Neutral,51,54
1004926,via @user3008 constant crashes frustrating #neveragain #angry 😠😤💔,Negative,2,12
1004927,via depends on your use case sufficient moderate...,Neutral,99,9
1004928,checking the reviews regular average,Neutral,4,12
1004929,fantastic product thrilled beautiful incredible 😊😍🙌,Positive,20,2
1004930,RT @user9831 tried the new update,Neutral,94,11
1004931,terrible experience hate trash terrible #angry #broken,Negative,135,24
1004932,@USER8566 TOP NOTCH QUALITY EXCELLENT PERFECT #LOVE 😊😍🙌,Positive,59,0
1004933,feeling great perfect blessed superb #bestday 😊😍🙌,Positive,27,3
1004934,@user9572 highly recommend delighted fantastic beautiful,Positive,120,2
1004935,RT totally worth it joy brilliant blessed #grateful #amazing!!!,Positive,16,10
1004936,reading the manual okay moderate #checking,Neutral,15,3
1004937,RT BROKEN ON ARRIVAL DISGUSTING #RANT,Negative,45,1
1004938,top notch quality amazing blessed,Positive,2,6
1004939,via @user9037 so happy today blessed delighted #blessed 😊😍🙌,Positive,63,12
1004940,RT ABSOLUTELY LOVE THIS LOVE POSITIVE!!!,Positive,27,12
1004941,via haven't tried it yet typical adequate,Neutral,22,41
1004942,@user3965 totally worth it perfect brilliant 😊😍🙌,Positive,2,16
1004943,via complete waste dreadful hate,Negative,110,24
1004944,via @user5996 top notch quality joy,Positive,10,5
1004945,perfect in every way happy cheerful 😊😍🙌,Positive,63,1
1004946,RT awesome vibes amazing grateful positive #love #joy 😊😍🙌,Positive,83,19
1004947,RT @user2536 life is beautiful superb awesome #joy #success,Positive,65,1
1004948,@USER3925 SO SATISFYING JOY #WINNING #SUCCESS,Positive,63,17
1004949,RT really impressed grateful delighted,Positive,88,0
1004950,RT pretty standard stuff basic adequate #feedback,Neutral,1,7
1004951,this is wonderful brilliant #grateful 😊😍🙌,Positive,8,12
1004952,via couldn't be worse useless disgusting #fail #frustrated,Negative,124,7
1004953,via totally recommend thrilled joy #bestday,Positive,93,0
1004954,RT @user4643 unacceptable behavior awful disappointed #neveragain,Negative,9,0
1004955,@user8156 so happy today joy #joy #grateful,Positive,19,35
1004956,via totally useless dreadful 😠😤💔,Negative,5,13
1004957,via perfect in every way delighted #bestday #love,Positive,30,41
1004958,RT horrible service disgusting garbage #avoid,Negative,6,3
1004959,RT so happy today thrilled #happy #blessed,Positive,1,8
1004960,RT beyond expectations thrilled joy #blessed,Positive,16,30
1004961,SOME FEATURES WORK SOME DON'T BASIC SUFFICIENT,Neutral,46,14
1004962,RT comparing different options sufficient average,Neutral,37,1
1004963,@USER5958 NEVER BUYING AGAIN HATE,Negative,29,114
1004964,RT wondering if it works usual,Neutral,90,33
1004965,RT @user5084 what a disaster broken #terrible,Negative,86,1
1004966,some features work some don't decent okay #standard,Neutral,12,0
1004967,RT can't believe how good thrilled wonderful delighted 😊😍🙌,Positive,18,1
1004968,RT such a letdown dreadful #angry #rant,Negative,32,16
1004969,RT @user8026 really frustrated horrible terrible pathetic,Negative,103,20
1004970,@user7348 pretty standard stuff,Neutral,139,0
1004971,via got the package today adequate,Neutral,0,16
1004972,RT @USER6751 SEEMS FINE FOR NOW ORDINARY #FYI 🤔😐,Neutral,17,4
1004973,RT @user2678 highly recommend excellent perfect #success,Positive,20,4
1004974,RT @user3643 never buying again ruined angry,Negative,35,8
1004975,RT false advertising trash #scam #angry 😠😤💔,Negative,35,16
1004976,@USER5705 FIVE STARS FANTASTIC JOY GREAT,Positive,24,4
1004977,so angry right now bad pathetic garbage #scam,Negative,9,6
1004978,via @user5934 comparing different options ordinary acceptable,Neutral,67,21
1004979,pretty standard stuff common,Neutral,54,3
1004980,via totally worth it amazing cheerful thrilled,Positive,44,12
1004981,via amazing experience great thrilled beautiful,Positive,33,11
1004982,RT @user8715 pretty standard stuff standard basic,Neutral,33,12
1004983,RT nothing works bad pathetic broken #terrible,Negative,62,1
1004984,reading the manual #review,Neutral,69,2
1004985,horrible service frustrating angry #terrible,Negative,3,55
1004986,via @user8175 pure joy delighted #success #love,Positive,157,0
1004987,via nothing works garbage #fail,Negative,29,3
1004988,RT five stars fantastic love #bestday #blessed,Positive,33,26
1004989,via couldn't be worse awful waste,Negative,150,15
1004990,via pathetic excuse waste #rant 😠😤💔,Negative,21,13
1004991,via horrible service bad #neveragain,Negative,18,36
1004992,via @user6318 totally worth it great happy,Positive,102,12
1004993,RT this is wonderful incredible fantastic #grateful #joy,Positive,19,5
1004994,VIA SUCH A LETDOWN HATE HORRIBLE 😠😤💔,Negative,1,25
1004995,via worst product ever awful waste bad #disappointed #angry,Negative,29,5
1004996,RT @user2597 depends on your use case reasonable sufficient,Neutral,31,25
1004997,RT can't believe how good brilliant thrilled wonderful,Positive,6,29
1004998,via grateful for everything awesome blessed amazing #joy #bestday,Positive,113,43
1004999,really impressed great fantastic,Positive,25,3
1005000,via so excited perfect great grateful,Positive,23,6
1005001,RT @user8566 depends on your use case moderate ordinary 🤔😐,Neutral,9,14
1005002,via nothing works dreadful trash bad!!!,Negative,32,30
1005003,@user4025 pathetic excuse disappointed #neveragain #disappointed 😠😤💔,Negative,1,15
1005004,@user6196 refund requested nightmare failed disappointed #fail #neveragain,Negative,71,21
1005005,pure joy fantastic joy #bestday #success 😊😍🙌,Positive,108,19
1005006,@user7983 perfect in every way incredible,Positive,131,6
1005007,via @user3231 refund requested dreadful #frustrated #fail,Negative,34,0
1005008,RT average at best midrange,Neutral,0,4
1005009,@user6932 it does what it says 🤔😐,Neutral,5,4
1005010,@user3942 five stars grateful positive blessed,Positive,9,0
1005011,RT some features work some don't average...,Neutral,120,0
1005012,via haven't tried it yet common #thoughts,Neutral,66,2
1005013,grateful for everything happy thrilled,Positive,121,33
1005014,RT wondering if it works decent,Neutral,53,16
1005015,@user5111 worst product ever frustrating disappointed worst,Negative,0,62
1005016,exceeded my expectations incredible #happy,Positive,105,33
1005017,such a letdown broken trash #frustrated #broken,Negative,53,6
1005018,RT @user9997 constant crashes dreadful #scam,Negative,112,5
1005019,RT refund requested angry trash broken,Negative,41,1
1005020,via @user6601 fantastic product blessed thrilled #success #happy,Positive,127,2
1005021,@user3730 this is wonderful positive wonderful #grateful,Positive,12,12
1005022,via so disappointed disappointed pathetic failed,Negative,72,14
1005023,totally useless worst #frustrated,Negative,13,0
1005024,@user7521 depends on your use case regular okay 🤔😐,Neutral,70,63
1005025,via results may vary acceptable,Neutral,83,9
1005026,via what a disaster useless #scam,Negative,117,7
1005027,@user3534 false advertising useless #disappointed #terrible,Negative,37,9
1005028,via awesome vibes excellent cheerful amazing #happy #bestday,Positive,29,22
1005029,RT top notch quality happy #happy #joy 😊😍🙌!!!,Positive,37,5
1005030,via could go either way #checking 🤔😐,Neutral,14,0
1005031,VIA REALLY IMPRESSED GRATEFUL BLESSED #JOY #BLESSED,Positive,43,3
1005032,RT feels like a scam hate disgusting #frustrated #terrible 😠😤💔,Negative,8,15
1005033,via @user6368 avoid at all costs failed,Negative,57,20
1005034,DEEPLY UNHAPPY NIGHTMARE #AVOID 😠😤💔,Negative,35,33
1005035,@user8772 still broken broken #fail #disappointed 😠😤💔,Negative,137,24
1005036,@user7148 exceeded my expectations blessed superb 😊😍🙌,Positive,50,5
1005037,RT just received my order midrange,Neutral,203,4
1005038,RT what a disaster useless frustrating trash #angry,Negative,11,8
1005039,via @user5590 totally recommend delighted #blessed,Positive,2,57
1005040,such a letdown nightmare waste bad,Negative,44,12
1005041,RT never buying again ruined worst,Negative,53,10
1005042,FEELS LIKE A SCAM FAILED #SCAM 😠😤💔,Negative,1,14
1005043,via @user6519 customer service is awful awful frustrating failed!!!,Negative,62,8
1005044,results may vary fair decent #fyi,Neutral,70,3
1005045,VIA @USER2152 BROKEN ON ARRIVAL NIGHTMARE DREADFUL 😠😤💔,Negative,12,2
1005046,RT such a letdown trash hate garbage 😠😤💔,Negative,23,28
1005047,RT ANY THOUGHTS ON THIS,Neutral,87,7
1005048,RT wasted my money failed disgusting,Negative,44,19
1005049,RT @user1903 horrible service disappointed pathetic #rant #avoid,Negative,13,2
1005050,RT @user7271 life is beautiful delighted,Positive,178,14
1005051,via standard shipping arrived acceptable general,Neutral,199,6
1005052,@USER6468 DEEPLY UNHAPPY USELESS #RANT,Negative,60,3
1005053,RT @user4201 tried the new update reasonable #review,Neutral,15,10
1005054,RT amazing experience joy excellent #amazing,Positive,19,2
1005055,RT @user7973 medium quality overall #justgot,Neutral,15,0
1005056,RT @user7731 couldn't be worse disgusting,Negative,60,10
1005057,terrible experience ruined!!!,Negative,4,2
1005058,RT FANTASTIC PRODUCT EXCELLENT HAPPY BRILLIANT #SUCCESS #BLESSED,Positive,5,14
1005059,via grateful for everything brilliant 😊😍🙌,Positive,4,21
1005060,could go either way #review 🤔😐,Neutral,1,4
1005061,via so satisfying superb cheerful #positive,Positive,110,19
1005062,via highly recommend delighted superb #amazing #success,Positive,3,25
1005063,RT @USER4443 ANY THOUGHTS ON THIS TYPICAL ADEQUATE #OPINION,Neutral,33,28
1005064,RT nothing works angry frustrating!!!,Negative,45,17
1005065,PERFECT IN EVERY WAY EXCELLENT BRILLIANT #BLESSED #GRATEFUL,Positive,251,3
1005066,@user3896 no response at all useless disappointed garbage #broken,Negative,48,9
1005067,RT average at best moderate fair,Neutral,2,0
1005068,THIS IS WONDERFUL DELIGHTED BRILLIANT BLESSED #SUCCESS,Positive,6,15
1005069,via @user7363 fantastic product wonderful cheerful fantastic #bestday,Positive,41,12
1005070,@user5011 best day ever positive beautiful #winning,Positive,1,9
1005071,such a letdown frustrating #terrible #angry,Negative,129,7
1005072,VIA COMPLETE WASTE HATE GARBAGE DISAPPOINTED,Negative,49,22
1005073,via met basic expectations normal,Neutral,76,10
1005074,RT such a letdown dreadful worst 😠😤💔,Negative,97,7
1005075,RT no response at all garbage disgusting dreadful,Negative,109,4
1005076,RT super helpful excellent grateful!!!,Positive,16,0
1005077,RT @user5043 feeling great amazing thrilled #joy 😊😍🙌,Positive,79,8
